id_visita,receita
fct2115,609.87
pqc3877,3350.91
qby5874,1838.18
jso5835,923.14
lqd8714,277.91
ran7658,555.43
lnf3448,716.27
nkn4553,1779.07
icp3335,186.68
pgc5354,4751.34
zea4428,161.95
sjz4871,2616.65
lvd2623,883.76
xpn3551,83.41
cte8661,1097.63
jqg2273,599.11
usr2132,2086.68
rgm8626,856.06
ruf3342,267.0
yzk8127,1336.01
lvz8622,351.52
rif3273,5442.03
gpa7372,1595.42
lnd7441,655.71
dvn6148,629.56
qsk4375,794.94
xdr5465,32.47
non3858,1055.56
mlm4184,685.46
vzz8384,615.26
oqs7327,219.37
dof6442,348.97
ysp3724,221.91
nav4176,1407.38
oqi2522,931.36
sje4783,779.06
dgc3882,168.86
pav3354,1112.58
mkb6574,402.78
fxp2371,1603.88
wfv1372,1145.72
ieb2867,1404.01
ewu8543,1805.06
zcu5845,714.9
lxz6355,2137.64
emt4727,65.84
dcx1677,286.38
bqy7684,708.96
kmw6467,520.48
zvq6112,1766.14
tbe8714,520.85
zea8455,747.73
kpj3725,388.45
imo4874,1489.55
blk1248,1219.32
pis6221,3662.91
rqa4661,271.35
kbq3457,763.45
eex5683,11.34
ozy1782,756.06
sbw8186,905.7
abq1831,124.19
xwz2785,290.19
bvu4464,472.22
hma1343,91.61
jgh7121,427.54
omf6652,764.61
jnh5188,262.59
sjq3662,235.02
onl4542,12.12
dbj4184,1123.6
zqa5674,228.69
zpw1283,275.07
cym2321,510.95
dvh4341,194.63
sco6154,2197.41
cqt5346,958.18
tud6427,201.58
htl8824,527.73
ozb7712,865.55
jeb6354,144.25
tdz2761,1714.02
lau5261,1084.75
epj1118,845.5
fhx4184,1739.63
bqo8727,803.45
eyj1153,284.87
ctf4578,172.27
nqf4567,118.53
ush8776,1869.44
rtp8664,847.93
zam4281,217.31
wbn1787,574.93
yrt1751,756.56
mfy4272,331.06
toe2332,670.45
ash3513,1529.52
yvh6365,286.8
kzw7146,3031.24
nfd5281,33.66
zxs7643,578.79
rwo5128,317.94
oqw4134,1987.46
vrf2246,710.53
aas1842,819.03
pju7736,875.72
cwx6626,127.09
smg1584,1085.55
rvu7146,251.12
uqq3682,1550.23
fen7474,29.43
wks1725,757.9
fib8761,1301.92
asd4355,826.17
foo4533,783.02
niv3557,2834.6
pev3745,4.12
xtj3646,247.95
vmf3238,1199.33
njf6727,474.39
uxl4566,178.06
oou2823,1423.23
qoc6486,19.42
hbm1748,83.45
qxa8628,1184.66
vdr8833,1451.67
sqq7573,526.64
aau2374,600.56
byp6764,444.08
gfv7664,3163.03
rvf7268,2530.31
glk4173,2090.93
dzb5353,1272.51
sze6425,631.79
ils6251,1527.72
swi3327,892.22
pgr7515,835.4
vba3447,2592.49
dhl8586,1426.87
wlo6557,179.96
yne3768,200.16
eis7611,322.48
yow4383,1577.82
vbh7616,704.91
ise1778,122.7
zmz6212,2428.53
box3674,1569.63
euq5532,279.53
ymb1312,151.46
ohn6234,1166.58
qkr3411,1684.43
aro8313,521.59
aei1135,382.46
xma6512,465.2
nhl1116,1174.62
twm6515,1908.01
hlo2454,736.85
vbs8482,3488.83
plr6775,150.13
ywb2171,2822.14
osi8583,1639.36
ujw6368,178.81
ywv2162,266.17
hvs1157,2903.06
ijb1471,219.39
bax4651,354.48
oxk2345,93.33
bkw8321,1332.33
bzy6127,1550.77
rde6185,805.12
npx1111,2909.69
vid8571,2734.28
ajm1883,1114.23
ehk4527,1001.97
aui1167,434.46
vft4345,87.91
wir1732,689.75
mrx5371,215.86
dkc8564,852.02
lmg8526,3007.88
opt6531,151.44
fga3824,249.5
tni1273,1624.51
crp8353,846.97
giu1178,38.57
stz4472,1535.09
ihg7518,455.0
ipw1112,1534.56
jam1824,2600.82
map5752,4715.78
uie5312,2649.1
reo3822,480.14
dgz8577,661.9
ftz4263,46.8
etm1281,4451.99
urr5276,2684.29
uvw3441,741.21
odp2314,98.31
hoj7651,1716.26
nwq7878,955.22
wio5272,596.86
fjl6247,2407.95
haf5478,660.52
ztc7716,89.6
omv2217,487.19
zfq7276,2704.5
xqz4421,310.31
wua6227,2529.29
ohj4177,584.12
bog1243,2431.36
gcz7836,669.2
gpx1281,167.34
pnx7714,234.43
ccz7318,1415.47
rhg8685,334.66
ojy3182,699.13
yvv4741,56.97
hwt8681,210.08
udl7211,1178.87
quy3857,339.9
mno2887,1330.23
fdm4114,73.64
qyx4575,763.67
xky8116,854.3
lhm8766,603.96
jfv7222,1021.1
jqg6738,110.57
sid2214,2026.06
bqy8562,360.74
qxi3815,897.64
iws2133,2762.7
xkl5814,773.55
ivo3616,994.2
ycs4457,955.58
ryh4646,1545.17
mso7768,495.86
szc2777,2686.95
lio8851,506.05
zge4624,63.33
pfq5836,590.41
pky6787,358.52
dvh3656,1811.87
hpq1516,180.11
yzh5234,149.12
yaz1636,253.78
lwi3525,2390.89
kxq5423,1056.44
bsv5123,610.63
iih6228,221.39
ksm3313,329.19
nru7854,295.96
but3825,1397.89
yfu1757,2580.25
ekn4854,1887.16
tzg7116,459.49
jbi4235,311.04
gwj5258,855.03
beg3241,739.29
nzg2648,462.04
dfe4556,587.28
akd2725,3024.17
iwb7385,2522.34
sfi1813,938.35
dmw2861,2488.06
jlj8767,3.06
lpy8516,3150.67
gfp6882,656.89
awj2677,1959.01
bak8458,872.42
wvz1537,2064.75
gai2572,4202.31
yrp8215,287.47
sym3256,1017.49
igp3342,1950.79
xxc2443,664.73
xzl1367,1829.92
axc2552,1724.31
pgs3722,978.76
xwc3354,1674.74
igf1712,903.37
cml6642,21.88
hqw1566,1435.69
iay1388,216.45
kfa8516,2788.3
wwx3115,612.7
mso2118,146.29
nwd2411,458.43
hrq8562,250.8
mxm5856,646.52
nwj1327,1281.1
pnz4513,284.94
kjm1727,390.31
kqk5868,125.95
pbe7773,1266.83
xxk6371,915.13
xot2516,1276.94
ohs1724,995.32
gzp5188,280.71
plo6311,801.85
wdv7855,268.02
wja8885,385.23
pqf1358,1620.79
xuy3151,2163.18
zsh5441,1068.24
dgq1133,294.58
fdt6245,3127.56
ylw8561,146.17
pfx3484,262.0
tkp6328,1202.03
obq5626,1023.63
qlg8652,158.05
zib3278,828.12
tmq3811,776.74
riv6588,396.59
zot4338,1701.26
pax4461,323.16
qpt7182,445.73
ovn6317,2132.96
ylz6568,1403.09
cmt8167,159.1
sbb8726,399.5
cay2123,2197.78
npv7567,334.94
zas5422,3071.22
bvu6633,827.34
wpc1165,417.11
mpy7528,817.34
dgm7277,47.95
uje3157,725.88
bfs4311,22.87
azo8833,750.71
ccu8764,250.88
bsy2222,3373.23
jbz1364,638.75
izo2771,771.01
ogr4758,1100.13
xsv4212,16.33
gab4467,3446.07
ikd6163,210.79
ayd8237,3702.23
vel3735,685.27
hxi7454,1164.57
qhq7861,47.85
xep4287,1044.47
vmf8834,595.84
rog1453,794.63
yrd4667,160.37
lfh4444,1696.13
kit1245,202.98
exy3233,1657.0
vba1343,2168.68
aea4464,2045.64
rru7527,1400.04
rti3244,266.52
wmz3622,1474.91
src3757,1295.44
mns4777,890.23
xwd4852,289.1
fqc6843,219.64
stt7157,158.35
kbg4145,2019.67
hqc7114,334.61
vyy4386,100.99
ngc1214,142.9
gci4817,27.24
tao1631,491.38
jfj2526,99.85
trj2383,4105.18
dsk3577,1824.59
esi5738,1089.74
kop2527,760.48
zbh8425,2020.32
guw4314,1774.99
qpj4682,1056.91
kio6832,2750.86
lzb3247,4454.51
luz4684,1830.66
xsa5212,574.9
ckx1381,2321.84
brm2855,2068.0
hex7817,562.85
mcj3762,1041.0
ldz2774,2648.5
sxs6135,2229.9
pwy2647,255.32
qmd8241,702.5
hct2428,407.53
mlj4656,327.25
rzg5666,621.16
bvv6874,1067.55
rhm2348,188.22
gru4148,487.3
ozi4855,3906.23
rdz8466,81.68
fzt8423,274.92
mcw6532,626.92
toj5628,610.41
mlg4574,127.66
vol2734,373.74
xqt7286,1504.75
rtq2535,169.22
ddv5847,349.43
qdr3571,403.33
pax6267,1462.81
knw3254,1051.67
zvd7664,284.39
rkr3352,2515.13
qnc7228,595.95
ofg5522,497.71
rkr7884,31.97
wet5327,791.21
qfn2644,1992.17
brh1578,723.26
rzo6273,323.19
ytb7328,1687.77
tpl8317,1598.94
agc2458,270.24
dbv1268,27.02
xol8421,591.52
nkj1712,986.26
zty4512,7997.02
cgr3374,1294.01
qru2176,1119.99
bzp2167,33.19
jqc2361,2237.43
jji5237,307.63
tid5717,615.09
maq1532,3489.46
idv6325,702.82
ifw5833,1629.7
ohe4668,847.41
yja3631,500.91
acv2314,1992.55
ayy3756,1750.84
dpg2588,2371.54
rnm4545,2404.42
fvn8554,1555.7
pzj8545,811.1
hxw4627,442.45
mlt6158,229.21
tmk1368,74.15
dtu8644,281.32
evj4448,176.51
cby8443,562.32
nrs6456,483.08
rcb8383,3016.54
zma4313,253.11
atf8611,961.97
dhx7843,1859.78
uih3768,897.29
tzn5464,427.04
oiu7866,169.1
hfl6213,544.99
pvs3724,3110.49
mpe7586,837.64
cls3111,460.78
jsv2378,755.56
cot6824,208.99
xni4778,547.76
vka1222,58.38
vja3247,49.38
cmg5385,1216.51
een2547,487.97
qtb4417,635.71
qjl3286,2993.85
nrd1668,55.73
zyf1676,1122.8
knh8741,149.88
gij4573,543.48
kdm8113,2453.67
tbi3425,2581.81
axm5786,1941.55
hjp7413,1999.82
oli4242,133.81
jkc7224,121.49
dsf1771,3016.67
eid6333,3304.86
izj8572,1244.7
jhk2718,210.5
jrj7352,1237.64
azb2742,2167.41
zam7268,516.55
kme4323,46.51
vgn5754,274.17
ooh1542,391.03
skl6622,436.95
xtj5256,310.74
bpr6188,1864.25
flc7515,57.92
ixl2564,920.06
vyc7513,2636.9
asb7846,720.98
fuk7478,53.25
qqn5272,798.84
pkq6675,891.69
zpc2512,104.87
ovg3737,5933.37
xou2878,1157.05
uql4274,1609.55
ijn4126,84.41
emb3356,1445.17
uev7422,1962.01
nsl8132,1369.18
xhs6218,669.05
lav4651,442.62
glh3656,1096.68
len5577,1588.21
vbe3651,138.69
gub7787,2129.62
xxm6227,973.36
tou8764,1353.94
edv1635,886.51
vrv2312,1644.25
acl1678,195.49
fcs8577,876.59
shj7145,3147.5
xhq3555,200.77
npt4727,978.1
yrr6476,2560.83
vdm5772,924.25
zsg7223,893.29
uet8586,607.12
qxe5785,1551.95
vvi2716,449.41
efw1444,371.61
ymn5657,1268.42
pge3251,1454.94
ckx7258,2282.79
ivg5446,2938.92
bvy7774,1100.56
xjg4223,295.8
ohx4413,1135.68
hdk2258,1390.11
eiw1847,702.33
udo4213,363.8
xko1825,598.81
htv1346,1179.51
drn2482,1467.28
qxj3665,493.53
rna6537,1415.5
kmn2781,209.71
zjo3868,362.13
toy8678,3010.84
ijq2853,2628.21
lof6681,220.73
jzv7815,2783.92
eai5648,2045.45
fgl3115,1402.14
ssh4578,1751.64
yfw5871,284.78
bjt4442,193.49
zah1346,3113.78
gmk5631,309.76
yko8178,641.09
xil3254,1145.87
mym8181,106.36
vfa3188,1113.98
kjx2333,2207.36
bjt7226,2152.37
jld1682,361.2
hwb5317,149.76
ypq4248,2314.88
lun1247,166.29
oiq5278,633.58
akh5261,275.28
kqi3828,1224.05
etu4738,642.02
akx5552,760.74
ysb7661,149.03
rdl7254,821.33
kkv8725,821.52
orw4248,327.68
ypd2238,5519.93
gks7338,217.58
rri4123,240.72
foh6634,584.5
ryf1171,1722.72
owy2413,292.99
ueu7718,4822.38
qgk3641,278.04
wcr8375,452.63
lxh5352,1889.69
apa5568,710.97
rhl1615,53.45
vie1531,462.3
hki6451,2202.38
yjs2427,919.48
rka2485,3133.95
gzx2244,526.86
gqk3282,267.47
zhe6811,1726.29
cmj4354,4177.03
nmj5314,267.44
aqs1343,4.89
bzt4884,293.5
sij8743,289.45
ysv7475,1111.32
owo1226,1309.25
jpe8176,1378.4
low6236,568.61
col5187,634.69
bbm6437,259.23
oem4717,821.61
mqz6115,1061.52
zcj5726,442.51
rnm1227,474.39
clt4752,1458.81
wfi5185,1099.57
upg2126,86.07
dvf1385,46.41
zyn5387,38.82
ous1878,2265.56
jqh2336,254.33
yfm8335,1726.46
sef1567,390.81
jcq4284,1699.11
bhu5272,126.36
how4112,712.34
evy2634,120.45
ynu4685,97.68
gba7344,117.49
tcs4762,1358.12
dxq3346,246.29
kcb8847,196.79
xme8734,141.0
sjq8716,1280.51
utt6252,45.36
xrw2365,215.04
odn3145,457.78
scy5276,584.95
ysx2843,1788.98
tlf2522,891.61
bic8388,1083.7
lfu1441,375.03
uss8438,194.76
eaz8111,53.7
alp4761,270.97
qby4544,23.17
hyf5176,293.92
blx7655,615.86
alc7852,983.39
owa7222,76.01
cei2642,2115.35
ttw1224,128.9
iuz2624,1569.25
vvv3625,1308.58
zoy3566,9.75
lof6333,596.57
vmr8617,844.73
nbl8571,118.01
eln3466,244.79
dtb5628,646.57
smb7842,1107.25
muf4486,295.66
lao5478,1753.18
mhw8523,52.6
yxa1765,579.26
jmr4266,64.31
fgk8826,771.54
zhh1423,563.46
rkq3834,1564.21
gwk4576,264.91
opx1887,900.63
kwf2882,3089.73
lyt3385,247.25
syr1271,174.2
bqj5138,70.62
sts4343,51.81
bnt3346,1089.52
ghc8215,1145.77
wdc7861,325.72
jmo2715,2688.06
qbu1665,1284.87
upj1688,45.67
wcs3634,1365.7
rlr4315,310.41
hgi4188,2022.03
ptg7838,627.92
gdg7536,1080.6
ymn8236,557.12
cur1881,910.57
sbv5681,667.4
flv5841,885.06
nxy7682,430.22
evb7873,773.23
rtj8716,2565.66
fkq7617,825.09
yyk3416,1509.56
csg4211,117.8
nco3176,56.45
hfe2636,1092.21
xtu7785,1305.95
vyh1387,421.29
dfy3273,1118.95
qmj2126,606.73
vrg7234,2852.2
ruk7466,395.3
obc8764,1989.8
dru1455,2936.26
yyu3841,886.7
pjf5538,723.47
dxo2116,503.68
kfv4246,2175.77
afv7823,207.35
sct2811,6187.88
rbc2327,45.37
gnj1734,1234.09
dju5112,428.96
fqm7128,202.64
ctv6818,1977.88
wsb3735,1681.93
qep5853,500.61
ocw5418,1197.0
faw1254,303.63
kmv4873,3047.89
onr3242,429.27
rxn2823,6.38
lpt7472,808.18
jof1437,616.98
dej7865,437.03
yxl7451,3026.7
sjd6214,55.43
nca7625,2283.56
xoe7263,1322.74
tiv2124,326.77
kyo2247,3144.71
hxk7115,1830.31
xes7538,9.42
rcz3738,56.8
zkg7543,2336.09
jzx2446,253.65
azy4545,116.26
isn2725,546.54
sxl7323,70.48
wst4348,4.14
esz6128,1347.23
qfn5354,1065.98
cyz4781,1554.77
eju8461,873.48
pey6582,1729.41
wei2414,381.01
lzh1635,1612.53
mha2253,992.55
yhi4762,1102.76
lwp6237,762.66
nvk8725,1424.4
luk4444,234.25
nyf4865,198.07
aaq6373,693.46
hbw5883,1956.81
jmi2523,2317.89
fbh1632,659.31
frh3257,316.39
tqz6434,1304.96
uld7861,162.97
rum7334,196.68
jts1636,1623.9
eba7332,2397.05
ogf6657,264.08
ghk3653,402.45
dbx4553,1079.67
bke4472,1759.14
lag5784,1459.63
okn5213,2466.23
lop3142,412.18
kxq5314,1173.78
uyj7258,1050.6
bvn4453,2703.6
hsv4316,496.31
dab1356,138.06
fnv1676,657.37
oig4263,3019.99
uwd3457,178.23
xtu5588,3065.96
gmd5743,299.16
vuo4247,552.43
zan1454,580.59
ncd3457,893.75
feq3867,1119.97
izt2182,286.47
mge4756,3952.29
xvq2664,926.74
oay7313,946.84
pkj2462,2000.25
wdc1476,628.19
vjm4716,508.0
tdn5812,1317.26
vyn6586,1248.24
veb3813,553.09
jvi6541,353.86
ino4181,1211.46
dwn1284,510.84
hvk8877,137.74
wyb1217,119.42
azh2745,823.46
wnv5186,10.44
xmd6464,469.84
ure8414,505.71
pvs5653,839.21
tad6275,1856.96
ifr1736,363.69
aft3567,992.85
ccr2443,917.84
jup7164,123.61
rrj4663,1481.87
kbn6515,264.49
oul3712,2296.67
zvl6156,796.5
gix4342,428.68
tvh7147,1231.27
vdv5333,2289.11
pje6217,1784.11
wed8838,32.51
nqu1373,7.85
kzn5278,92.12
wkg2887,1004.03
pyv8314,3116.75
jnh2658,448.85
kqq6832,872.29
mhx7258,1019.71
kxc1547,876.89
obw3458,2745.41
ixa1825,25.58
tqh4525,69.06
jvg8382,2933.19
zhp7425,498.34
pok8637,1522.31
nxe3561,352.62
okh2336,1860.72
zbg2412,343.37
wku1583,16.78
qfr2166,647.01
mfn1145,187.89
fwo7654,702.26
jyk1884,617.86
xzz7855,476.51
exo3815,1745.0
fky1243,388.47
xfi2253,621.99
yeb8258,171.6
lkg7278,5321.42
cyi5127,200.27
bqh7726,1338.68
rtv1853,373.78
yxg8524,261.18
wlh2757,1659.33
nhp2733,15.24
eyo2877,1249.84
ywv2523,77.73
uxl2344,218.77
xkp2446,15.32
zfi1257,1832.89
sou3716,504.31
fxk5257,1.44
hhv4635,1073.26
ysp5785,251.85
ptj4161,907.21
iua5372,1376.91
tfz7381,710.57
kjm7468,106.9
tlj3131,592.68
jmb8161,512.07
erl3817,2937.01
tpn5683,2378.37
jts2274,2355.69
zzv2355,869.01
abk7631,1408.34
ffm7545,218.55
tvo2544,1159.65
agc7271,124.14
pcb7258,257.14
sgb2266,4013.73
bpj7761,656.62
npw8625,1237.73
hpo5857,1433.18
uan3612,761.03
iml4547,6380.14
jko2223,1573.42
qbr2763,1908.78
uya1443,577.06
sas7177,359.69
gpj4415,637.77
szt2311,33.42
uof3464,150.17
tzt6384,880.3
bnf8826,1606.41
vcb1135,2715.95
mwo2866,2911.62
cao1848,30.21
dxm1863,594.67
qns4342,1153.99
wux3418,38.21
rdt4373,350.19
enb6227,3960.95
mml8546,833.91
uet4875,426.93
spp7725,889.39
szm4666,138.88
hyb1345,599.22
wqw3655,9.65
aqt1257,1914.56
iam7744,1307.88
wqd6234,1882.13
uxq5263,880.89
ayd8133,4854.64
osq1116,1322.62
bmb1331,1106.07
lcw4553,526.92
mcm8454,753.67
reg6314,439.54
hyj2683,1578.48
ccz8848,198.76
hxd2286,667.57
dua7246,92.48
uef5256,332.67
lmf6853,2.46
hwf8338,2510.35
hrj1163,589.48
idv8158,1823.77
vvc8476,3609.92
pzm3625,569.09
bpk3341,9.71
pzp2334,953.75
ylh6471,1073.67
gdk7123,131.03
aoa4644,786.51
cli6314,560.04
nmi1416,1494.91
jzc8733,152.99
iov6863,202.67
rat2164,1768.53
hgz2325,274.98
gyr8435,2650.93
oat7717,2451.75
ikt1712,960.81
ihk5328,742.34
jtq7835,736.1
uva1414,1787.09
ziz1855,1840.4
zhp4137,253.71
axh3544,26.48
idd2236,130.87
dhm6722,443.28
igk7633,80.96
xkk8422,1654.75
vht5368,446.17
srb7417,594.85
xxh8257,858.23
wwd8383,1855.05
zdj6522,4524.08
neq7476,171.67
mpl8146,1415.72
nwk5612,542.18
upg6471,1389.28
fpy6653,276.7
wcg3611,619.02
etz2613,51.0
qcn4572,115.71
wvh1258,315.41
ryx2671,2133.97
jet7734,259.68
wpr7241,249.46
mnc4532,922.96
kll5431,494.53
vyh1553,81.93
srd3344,23.02
sjo1187,2116.99
epo8777,2236.62
qlf3455,2494.69
jrv6736,2619.25
nwe4167,1145.15
gxi3265,624.96
rsd8884,968.73
pae1558,1451.24
eyo5334,649.99
qfj2383,553.66
djn4656,149.82
mox4441,1422.66
gmq5186,2648.35
opw7435,2953.95
pyo7715,3085.92
qbc4738,139.17
bqd8444,369.25
nyi8568,1939.31
aob5253,415.29
son7461,1969.8
ljt4653,487.47
hmw6334,4199.56
ehm4318,158.36
sjk1678,78.89
qtf1784,822.97
tuh7343,487.05
ehs1436,892.42
hzt6251,96.59
xke2726,659.31
ltg7853,944.89
ybv6438,715.63
mfx3224,5249.15
pyu4254,289.41
fhf7747,232.41
fxm8247,398.69
aag3331,629.28
vdl5435,1087.11
asj4142,1724.49
bgb5353,211.76
hzq8812,1037.95
gxf6634,99.93
uxx8213,563.31
tjm6565,731.66
upj6263,3005.45
eiu6254,1862.09
sow4317,1017.59
waj5457,1025.34
pil1577,249.25
mcj1177,27.65
twa3121,352.1
dcr8585,189.21
fzj5611,172.81
lhy4467,2110.09
fyz6121,72.99
suv2322,135.22
nzk3384,868.4
ppb5761,322.15
fbo2767,2787.6
wnf6523,458.54
grq4466,1360.84
ylt5584,1563.47
pat5673,317.0
tfp2336,374.03
ufn2544,920.94
kpi6637,186.81
nol3164,18.82
oss7348,2702.84
bwu5221,539.13
nfc5453,790.46
siy8518,62.83
vbu7837,575.52
aqc8768,1197.28
rzu5534,202.69
zxa7455,239.17
wdg7866,867.92
qif4276,77.11
dpf5422,650.82
gpm1235,880.06
xea7537,229.91
jou1371,6.96
ick3733,800.86
kpg7348,3040.56
jil1888,1191.31
jse1256,356.78
rlv3118,384.95
dfj7323,1510.38
wcg5528,511.91
zzl2124,1979.26
mji8617,1282.71
kib2522,2220.35
lmm6222,504.64
gtb7231,664.61
aom4452,674.24
xjd1112,947.47
azg3686,1047.13
pfz1486,411.98
mtm1583,548.29
rxf8667,1267.18
mvr8575,1889.45
abk7248,964.31
yul1183,305.32
veb8768,2064.22
nty6547,1164.54
qed7514,595.7
sqr7482,3598.61
kng5155,10095.31
zda5263,3537.74
klj6318,2374.23
ppy6561,524.14
fdj8212,847.92
zvi3236,1488.12
hqq2218,30.28
qfp8826,1428.66
uba4887,6139.99
aev6876,1426.27
djf1872,2888.29
gzr8776,2646.19
gof6612,526.62
gum8156,572.56
mth7836,2103.67
isx7574,1444.47
vdt7416,1382.32
nue1482,149.22
nbz2141,905.99
pqp7816,571.84
yfb2264,2420.17
czp1218,1801.25
dnb3765,692.55
fao4867,906.43
oja5364,1276.87
nry7765,374.72
mty1314,128.57
sfy4158,280.5
hlv1427,16.52
ovk6272,1511.65
dat4283,1385.24
goo7536,125.17
aqh3637,2730.43
vnc1188,459.63
xvh2173,407.87
zms8164,558.0
cmy2453,505.0
yot3426,336.76
rbv8647,2862.01
vrb3633,414.93
vfy8638,983.09
ihn1577,1286.37
diy8536,80.71
jph1243,2286.97
ttu5735,1175.4
srx8525,1655.29
upd2581,468.49
tls5326,740.32
hba5254,320.28
rkf7773,53.72
uwj5538,406.62
lwm6812,2274.3
nlr6858,259.89
nhc3857,195.87
dye8457,374.02
gbl5741,216.35
pee7178,750.14
ioi2784,1299.4
vje3251,165.63
pnx6565,428.2
twi1848,1717.14
qzo8215,589.25
tgp4738,242.79
eyb2213,2858.05
kol2245,2414.13
ole3777,190.2
zon1834,482.94
hyj5573,1044.55
uag2822,545.98
qoj7478,306.02
sjk5434,194.6
pnp8172,1062.83
gbm8554,546.73
dea7784,117.68
yof3732,4571.92
pgk2722,853.92
rxs8264,1354.98
aox4243,825.17
eya4725,1043.24
xoa3421,261.09
bmr2213,835.55
xfo7177,282.86
nyt3126,679.65
hxj6271,77.32
mwv4654,968.51
vgr3534,999.59
gwj4571,733.55
ksr2827,622.85
drr6314,339.76
gpa3846,483.5
eid5743,792.6
unq2862,1767.71
wxu1374,343.5
mib5847,140.43
sfr7866,260.58
fua7142,66.05
fqw6474,1081.89
yvm4714,373.8
pda5312,378.62
awv1573,1210.26
bzt2746,407.37
oso4542,772.94
gop6735,671.01
rfq3743,651.71
esl5578,907.3
lme2775,783.02
ygv1314,139.71
mxl4556,143.57
tof2281,3338.94
hxr7662,1306.96
ewj7111,2637.92
yod7478,1950.56
vwv3568,1129.37
wcu4671,326.63
pxq2454,1820.75
sua1277,647.27
llj1463,453.62
rfp1728,75.17
zaw2768,1723.16
zjc1887,268.21
otm7783,2262.56
qrd3566,1656.47
cdx8734,146.7
bcg5851,1349.16
ixh4751,77.05
faa4831,504.97
gux6867,400.85
mhu6353,836.78
fhk8312,1504.47
jpt8773,550.99
awr8833,903.78
pnq4224,307.14
gej5563,4507.99
why1817,1318.04
xnq3243,2615.46
tgp1258,568.05
qoq4612,187.29
sqp6764,80.27
bqv5581,576.15
ltj3821,475.62
dzf2278,913.42
cbj3574,1090.18
rpd5778,920.83
dss4114,469.85
xun3137,325.61
qxo6756,995.72
rtl4356,2647.56
tge5666,77.38
jke4173,23.98
hsb4558,695.28
hlf2841,363.03
yuo5218,668.27
zso5681,933.44
nxy7168,2654.71
bon3546,248.79
trs7881,3652.26
pha4233,261.68
gik3688,2642.78
oaq7428,1063.13
ikn6738,3684.39
nfx5127,2557.97
erf5755,1559.06
rgg7132,94.4
zpl1823,2313.21
urs3577,294.44
cqe2242,209.29
mdm7814,326.89
rcx5346,940.49
qvb4623,1695.63
omd6631,394.21
qef8283,855.62
lxq5848,1372.47
bin1364,2546.21
yyi2536,12.45
vwt6264,101.47
fte8524,1427.73
cbi8575,428.02
onq4867,3839.43
czu8722,430.61
fsd3754,1239.64
lxb7536,1016.39
dwl7165,699.64
zjq7141,87.18
ezl1165,980.52
joq7271,3839.85
wpy5344,510.86
klv5454,1257.88
xbp8137,1101.93
wpy7875,907.18
bpz8742,643.06
ggm1118,104.9
znf5278,379.38
ynh6833,29.11
zcm7548,336.3
wnd7661,1175.71
khq7788,1869.62
nbr2511,228.4
oui1271,265.6
qsb3527,470.93
gdz4348,1057.01
frv5822,899.01
syu4734,1764.78
wqm2461,3961.36
vzs4813,543.3
bhb5872,1642.42
zeq1512,112.35
jkm3678,96.02
nlb1876,1678.98
fzi4438,2445.71
cby5658,542.97
cld6147,3798.54
one7136,1003.57
bkf8728,209.42
wwe7385,849.67
npp6614,62.54
cbk3685,138.42
ncf5332,1268.8
qrp4638,87.28
eyu3134,3078.16
yqa1573,96.96
fjs4656,1867.39
mox8247,622.5
hdz8183,1452.57
cku5236,744.48
ile3472,218.56
mpf1273,265.68
gxe6654,958.95
aza1641,512.56
prj7134,1425.91
zng3177,1341.56
acp5274,1358.87
owm5627,367.33
cuy5821,910.48
jqu6722,2714.8
hmf8162,569.23
wqu2437,104.74
trs6266,459.12
kya6415,629.98
xcz5846,214.88
whh4813,671.05
iic4276,534.28
euh2213,599.18
ozz7868,903.13
hdu7774,378.16
jot2426,492.54
wrj3676,1221.74
xnq8317,936.83
tpw7258,792.95
hoh1544,2053.18
npr5262,598.67
kxg5354,583.8
gtm5761,436.9
kbv4682,1613.11
xpa6861,1361.08
ozl2776,1183.06
dyi4178,1024.79
mmh3576,181.62
zxc4148,862.51
sbn5376,1001.47
zas3381,316.57
ykt6682,524.95
jna3872,710.66
dzm3135,118.92
wlm4688,278.7
msb6876,339.94
iaw6853,3.91
ekb3811,2077.73
yhv5432,390.38
eht2463,1671.66
uas4442,1140.41
pmw2268,1356.72
eze5851,1599.34
sww3437,751.14
zpg8645,361.41
bfa7245,0.97
qlg8713,276.13
vup2378,133.2
bvd8755,1095.59
pva5368,411.84
ejt8175,105.32
rpl6145,396.19
gwx7211,1001.18
vlw4264,557.68
yeu7471,1028.3
apw6464,222.56
qlm1423,191.22
bxi1738,628.61
gkj3247,2089.96
jlu7772,1038.71
xuo7662,984.81
kvb4348,357.01
hsk8875,418.58
lqt3835,1351.65
buc6455,1765.02
cvg5771,942.87
bzt5425,944.18
yls8336,2411.75
fqy2886,976.26
yfp3167,814.68
tle2113,125.24
ucw4548,1397.98
zsq6863,434.5
eqv8442,2494.98
lbc4385,473.73
lkq2676,403.79
egf7735,1340.68
jkl2181,1833.46
hnq2321,841.49
iyu3581,133.44
ldg8724,70.48
lcy1373,27.68
ibz1513,830.92
sxd8315,1281.21
ujg4431,43.02
vbp1127,967.27
jir4746,843.18
bsy3257,1553.05
sjt4688,598.97
rni1815,208.7
mra2241,2633.87
phb6818,1928.58
wmc5311,2601.97
tlp2217,3010.41
zwh3185,1563.88
wnb8372,978.7
mre4816,911.11
vpn5445,885.4
ory5524,2086.38
uqq5478,475.3
rah5473,234.76
